ano;periodo;estudante;disciplina;ch;tipo;anp;aulas;faltas;justificadas;percentual;nb1;nb2;ms1;nr1;mr1;nb3;nb4;ms2;nr2;mr2;ma;nef;mf;resultado;resultado_ano;situacao_atual
2019;3;E36212D5;MATEMÁTICA;120;RG;11;111;8;-;7,2;46;56;51;67;67;42;45;44;53;53;60;-;60;AP;Aprovado;Concluído
2019;3;E36212D5;MÁQUINAS TÉRMICAS;80;RG;6;74;17;-;23;89;20;55;40;55;93;50;72;-;72;64;-;64;AP;Aprovado;Concluído
2019;3;E36212D5;PLANEJAMENTO E CONTROLE DA MANUTENÇÃO;80;RG;8;73;9;-;12,3;70;70;70;-;70;76;70;73;-;73;72;-;72;AP;Aprovado;Concluído
2019;3;E36212D5;QUÍMICA;40;RG;5;35;1;-;2,9;29;20;25;60;60;20;70;45;51;51;56;50;54;AP;Aprovado;Concluído
2019;3;E36212D5;RESISTÊNCIA E ENSAIO DE MATERIAIS;80;RG;10;74;4;-;5,4;67;57;62;-;62;64;70;67;-;67;65;-;65;AP;Aprovado;Concluído
2019;3;E36212D5;SOCIOLOGIA;40;RG;-;40;6;-;15;100;100;100;-;100;60;83;72;-;72;86;-;86;AP;Aprovado;Concluído
2017;1;405D84B7;ARTE;80;RG;14;66;-;-;0;70;79;75;-;75;87;59;73;-;73;74;-;74;AP;Aprovado;Concluído
2017;1;405D84B7;BIOLOGIA;80;RG;16;64;4;-;6,2;60;52;56;40;56;55;57;56;56;56;56;55;56;AP;Aprovado;Concluído
2017;1;405D84B7;DESENHO TÉCNICO;80;RG;15;65;4;-;6,2;70;73;72;-;72;60;62;61;-;61;67;-;67;AP;Aprovado;Concluído
2017;1;405D84B7;EDUCAÇÃO FÍSICA;80;RG;12;73;2;-;2,7;87;32;60;-;60;60;50;55;52;55;58;25;45;AC;Aprovado;Concluído
2017;1;405D84B7;ELETRICIDADE;80;RG;12;68;2;-;2,9;64;51;58;39;58;80;56;68;-;68;63;-;63;AP;Aprovado;Concluído
2017;1;405D84B7;ELETRÔNICA;80;RG;8;74;-;-;0;51;83;67;-;67;80;56;68;-;68;68;-;68;AP;Aprovado;Concluído
2017;1;405D84B7;FILOSOFIA;40;RG;4;36;3;-;8,3;100;100;100;-;100;70;80;75;-;75;88;-;88;AP;Aprovado;Concluído
2017;1;405D84B7;FÍSICA;80;RG;12;68;3;-;4,4;37;48;43;65;65;10;40;25;38;38;52;48;50;AP;Aprovado;Concluído
2017;1;405D84B7;GEOGRAFIA;80;RG;15;70;-;-;0;63;42;53;50;53;74;58;66;-;66;60;-;60;AP;Aprovado;Concluído
2017;1;405D84B7;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;11;69;3;-;4,3;70;66;68;-;68;61;73;67;-;67;68;-;68;AP;Aprovado;Concluído
2017;1;405D84B7;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;18;104;2;-;1,9;64;90;77;-;77;64;42;53;NC;53;65;-;65;AP;Aprovado;Concluído
2017;1;405D84B7;MATEMÁTICA;120;RG;18;105;2;-;1,9;51;62;57;49;57;62;32;47;8;47;52;30;43;AC;Aprovado;Concluído
2017;1;405D84B7;METROLOGIA;80;RG;11;71;5;-;7;66;71;69;-;69;60;61;61;-;61;65;-;65;AP;Aprovado;Concluído
2017;1;405D84B7;PROCESSOS DE FABRICAÇÃO;80;RG;12;68;-;-;0;66;85;76;-;76;21;75;48;NC;48;62;-;62;AP;Aprovado;Concluído
2017;1;405D84B7;QUÍMICA;80;RG;8;72;-;-;0;55;48;52;60;60;53;83;68;-;68;64;-;64;AP;Aprovado;Concluído
2017;1;405D84B7;SOCIOLOGIA;40;RG;5;36;3;-;8,3;80;42;61;-;61;69;77;73;-;73;67;-;67;AP;Aprovado;Concluído
2018;2;405D84B7;BIOLOGIA;80;RG;18;62;2;-;3,2;69;69;69;-;69;32;32;32;48;48;59;77;66;AP;Aprovado;Concluído
2018;2;405D84B7;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;8;75;10;-;13,3;63;90;77;-;77;95;92;94;-;94;86;-;86;AP;Aprovado;Concluído
2018;2;405D84B7;EDUCAÇÃO FÍSICA;80;RG;6;74;7;-;9,5;62;65;64;-;64;60;76;68;-;68;66;-;66;AP;Aprovado;Concluído
2018;2;405D84B7;FILOSOFIA;40;RG;2;38;4;-;10,5;90;75;83;-;83;83;100;92;-;92;88;-;88;AP;Aprovado;Concluído
2018;2;405D84B7;FÍSICA;80;RG;14;66;4;-;6,1;26;46;36;65;65;100;100;100;-;100;83;-;83;AP;Aprovado;Concluído
2018;2;405D84B7;GEOGRAFIA;80;RG;2;69;9;-;13;52;65;59;100;100;80;65;73;-;73;87;-;87;AP;Aprovado;Concluído
2018;2;405D84B7;HISTÓRIA;80;RG;10;70;14;-;20;76;56;66;-;66;28;79;54;NC;54;60;-;60;AP;Aprovado;Concluído
2018;3;405D84B7;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;-;80;2;-;2,5;76;65;71;-;71;84;89;87;-;87;79;-;79;AP;Aprovado;Concluído
2018;2;405D84B7;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;1;39;2;-;5,1;62;78;70;-;70;40;90;65;-;65;68;-;68;AP;Aprovado;Concluído
2018;2;405D84B7;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;3;39;2;-;5,1;74;87;81;-;81;86;82;84;-;84;83;-;83;AP;Aprovado;Concluído
2018;2;405D84B7;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;13;107;13;-;12,1;76;71;74;-;74;75;75;75;-;75;75;-;75;AP;Aprovado;Concluído
2018;2;405D84B7;MATEMÁTICA;120;RG;7;113;2;-;1,8;64;62;63;-;63;60;95;78;-;78;71;-;71;AP;Aprovado;Concluído
2018;2;405D84B7;MECÂNICA TÉCNICA;40;RG;3;38;-;-;0;30;60;45;55;55;70;73;72;-;72;64;-;64;AP;Aprovado;Concluído
2018;2;405D84B7;MÁQUINAS ELÉTRICAS;80;RG;8;76;9;-;11,8;69;71;70;-;70;69;92;81;-;81;76;-;76;AP;Aprovado;Concluído
2018;2;405D84B7;MÁQUINAS HIDRÁULICAS E PNEUMÁTICAS;80;RG;2;80;2;-;2,5;25;30;28;40;40;49;68;59;95;95;68;-;68;AP;Aprovado;Concluído
2018;2;405D84B7;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;10;32;13;-;40,6;40;73;57;90;90;100;60;80;-;80;85;-;85;AP;Aprovado;Concluído
2018;2;405D84B7;QUÍMICA;80;RG;-;83;2;-;2,4;50;35;43;40;43;86;80;83;-;83;63;-;63;AP;Aprovado;Concluído
2018;2;405D84B7;SOCIOLOGIA;40;RG;4;38;2;-;5,3;64;100;82;-;82;85;30;58;NC;58;70;-;70;AP;Aprovado;Concluído
2019;3;405D84B7;AUTOMAÇÃO INDUSTRIAL;80;RG;2;80;4;-;5;75;44;60;-;60;58;95;77;-;77;69;-;69;AP;Aprovado;Concluído
2019;3;405D84B7;EDUCAÇÃO FÍSICA;80;RG;2;80;15;-;18,8;84;65;75;-;75;45;80;63;-;63;69;-;69;AP;Aprovado;Concluído
2019;3;405D84B7;ELEMENTOS DE MÁQUINAS;80;RG;6;74;-;-;0;83;60;72;-;72;70;68;69;-;69;71;-;71;AP;Aprovado;Concluído
2019;2;405D84B7;ELETROTÉCNICA;80;RG;10;70;15;-;21,4;81;59;70;-;70;59;91;75;-;75;73;-;73;AP;Aprovado;Concluído
2019;3;405D84B7;EMPREENDEDORISMO;80;RG;4;76;14;-;18,4;68;70;69;-;69;100;100;100;-;100;85;-;85;AP;Aprovado;Concluído
2019;3;405D84B7;FILOSOFIA;40;RG;-;41;9;-;22;100;70;85;-;85;95;60;78;-;78;82;-;82;AP;Aprovado;Concluído
2019;3;405D84B7;FÍSICA;40;RG;4;38;4;-;10,5;55;88;72;-;72;68;79;74;-;74;73;-;73;AP;Aprovado;Concluído
2019;3;405D84B7;HISTÓRIA;80;RG;-;80;8;-;10;60;88;74;-;74;43;82;63;-;63;69;-;69;AP;Aprovado;Concluído
2019;3;405D84B7;INSTALAÇÃO INDUSTRIAL;80;RG;14;71;14;-;19,7;75;71;73;-;73;51;83;67;-;67;70;-;70;AP;Aprovado;Concluído
2019;3;405D84B7;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;8;72;12;-;16,7;60;55;58;75;75;76;83;80;-;80;78;-;78;AP;Aprovado;Concluído
2019;3;405D84B7;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;15;105;11;-;10,5;79;61;70;-;70;58;53;56;NC;56;63;-;63;AP;Aprovado;Concluído
2019;3;405D84B7;MATEMÁTICA;120;RG;11;111;18;-;16,2;75;65;70;-;70;31;78;55;NC;55;63;-;63;AP;Aprovado;Concluído
2019;3;405D84B7;MÁQUINAS TÉRMICAS;80;RG;6;74;11;-;14,9;93;90;92;-;92;63;57;60;-;60;76;-;76;AP;Aprovado;Concluído
2019;3;405D84B7;PLANEJAMENTO E CONTROLE DA MANUTENÇÃO;80;RG;8;73;16;-;21,9;68;66;67;-;67;67;82;75;-;75;71;-;71;AP;Aprovado;Concluído
2019;3;405D84B7;QUÍMICA;40;RG;5;35;4;-;11,4;59;78;69;-;69;48;55;52;NC;52;61;-;61;AP;Aprovado;Concluído
2019;3;405D84B7;RESISTÊNCIA E ENSAIO DE MATERIAIS;80;RG;10;74;16;-;21,6;48;42;45;40;45;48;82;65;-;65;55;45;51;AP;Aprovado;Concluído
2019;3;405D84B7;SOCIOLOGIA;40;RG;-;40;2;-;5;100;100;100;-;100;80;88;84;-;84;92;-;92;AP;Aprovado;Concluído
2017;1;DDE35C24;ARTE;80;RG;14;66;-;-;0;58;45;52;28;52;83;40;62;-;62;57;NC;34;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;BIOLOGIA;80;RG;16;64;-;-;0;40;32;36;17;36;18;40;29;NC;29;33;NC;20;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;DESENHO TÉCNICO;80;RG;15;65;3;-;4,6;55;65;60;-;60;68;47;58;NC;58;59;NC;35;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;EDUCAÇÃO FÍSICA;80;RG;12;73;2;-;2,7;61;45;53;42;53;70;55;63;-;63;58;NC;35;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;ELETRICIDADE;80;RG;12;68;4;-;5,9;64;31;48;8;48;60;56;58;NC;58;53;NC;32;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;ELETRÔNICA;80;RG;8;74;6;-;8,1;9;83;46;13;46;30;56;43;NC;43;45;NC;27;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;FILOSOFIA;40;RG;4;36;2;-;5,6;75;100;88;-;88;60;70;65;-;65;77;-;77;AP;Reprovado;Transferido Externo
2017;1;DDE35C24;FÍSICA;80;RG;12;68;4;-;5,9;21;26;24;32;32;6;47;27;NC;27;30;NC;18;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;GEOGRAFIA;80;RG;15;70;-;-;0;44;40;42;50;50;60;45;53;NC;53;52;NC;31;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;11;69;15;-;21,7;70;55;63;-;63;20;33;27;38;38;51;NC;31;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;18;104;3;-;2,9;24;52;38;39;39;45;27;36;NC;36;38;0;23;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;MATEMÁTICA;120;RG;18;105;2;-;1,9;30;28;29;31;31;38;51;45;NC;45;38;NC;23;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;METROLOGIA;80;RG;11;71;1;-;1,4;62;50;56;35;56;61;59;60;-;60;58;NC;35;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;PROCESSOS DE FABRICAÇÃO;80;RG;12;68;3;-;4,4;66;60;63;-;63;-;25;13;NC;13;38;NC;23;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;QUÍMICA;80;RG;8;72;4;-;5,6;61;31;46;30;46;47;17;32;0;32;39;NC;23;RT;Reprovado;Transferido Externo
2017;1;DDE35C24;SOCIOLOGIA;40;RG;5;36;2;-;5,6;70;63;67;-;67;66;44;55;NC;55;61;-;61;AP;Reprovado;Transferido Externo
2017;1;426A2AF0;ARTE;80;RG;14;66;-;-;0;57;58;58;49;58;85;77;81;-;81;70;-;70;AP;Reprovado;Concluído
2017;1;426A2AF0;BIOLOGIA;80;RG;16;64;-;-;0;49;46;48;69;69;47;58;53;NC;53;61;-;61;AP;Reprovado;Concluído
2017;1;426A2AF0;DESENHO TÉCNICO;80;RG;15;65;1;-;1,5;50;70;60;-;60;65;50;58;60;60;60;-;60;AP;Reprovado;Concluído
2017;1;426A2AF0;EDUCAÇÃO FÍSICA;80;RG;12;73;-;-;0;69;45;57;71;71;60;47;54;NC;54;63;-;63;AP;Reprovado;Concluído
2017;1;426A2AF0;ELETRICIDADE;80;RG;12;68;4;-;5,9;84;36;60;-;60;58;60;59;NC;59;60;-;60;AP;Reprovado;Concluído
2017;1;426A2AF0;ELETRÔNICA;80;RG;8;74;-;-;0;49;63;56;70;70;50;56;53;NC;53;62;-;62;AP;Reprovado;Concluído
2017;1;426A2AF0;FILOSOFIA;40;RG;4;36;2;-;5,6;85;100;93;-;93;73;80;77;-;77;85;-;85;AP;Reprovado;Concluído
2017;1;426A2AF0;FÍSICA;80;RG;12;68;2;-;2,9;56;70;63;-;63;13;79;46;68;68;66;-;66;AP;Reprovado;Concluído
2017;1;426A2AF0;GEOGRAFIA;80;RG;15;70;-;-;0;32;58;45;30;45;72;57;65;-;65;55;NC;33;RT;Reprovado;Concluído
2017;1;426A2AF0;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;11;69;-;-;0;75;47;61;-;61;36;45;41;46;46;54;NC;32;RT;Reprovado;Concluído
2017;1;426A2AF0;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;18;104;3;-;2,9;26;65;46;29;46;66;68;67;-;67;57;0;34;RT;Reprovado;Concluído
2017;1;426A2AF0;MATEMÁTICA;120;RG;18;105;2;-;1,9;46;49;48;60;60;63;22;43;16;43;52;NC;31;RT;Reprovado;Concluído
2017;1;426A2AF0;METROLOGIA;80;RG;11;71;1;-;1,4;64;69;67;-;67;47;85;66;-;66;67;-;67;AP;Reprovado;Concluído
2017;1;426A2AF0;PROCESSOS DE FABRICAÇÃO;80;RG;12;68;-;-;0;77;83;80;-;80;25;70;48;NC;48;64;-;64;AP;Reprovado;Concluído
2017;1;426A2AF0;QUÍMICA;80;RG;8;72;-;-;0;61;63;62;-;62;61;29;45;14;45;54;NC;32;RT;Reprovado;Concluído
2017;1;426A2AF0;SOCIOLOGIA;40;RG;5;36;-;-;0;90;65;78;-;78;55;20;38;90;90;84;-;84;AP;Reprovado;Concluído
2018;1;426A2AF0;ARTE;80;RG;8;73;18;-;24,7;57;37;47;90;90;24;60;42;NC;42;66;-;66;AP;Aprovado;Concluído
2018;1;426A2AF0;BIOLOGIA;80;RG;11;71;2;-;2,8;61;37;49;84;84;76;59;68;-;68;76;-;76;AP;Aprovado;Concluído
2018;1;426A2AF0;DESENHO TÉCNICO;80;RG;2;83;4;-;4,8;58;20;39;60;60;67;75;71;90;71;66;-;66;AP;Aprovado;Concluído
2018;1;426A2AF0;EDUCAÇÃO FÍSICA;80;RG;4;76;6;-;7,9;26;30;28;90;90;46;60;53;NC;53;72;-;72;AP;Aprovado;Concluído
2018;1;426A2AF0;ELETRICIDADE;80;RG;8;78;6;-;7,7;40;59;50;55;55;83;85;84;-;84;70;-;70;AP;Aprovado;Concluído
2018;1;426A2AF0;ELETRÔNICA;80;RG;-;80;4;-;5;48;72;60;-;60;79;90;85;-;85;73;-;73;AP;Aprovado;Concluído
2018;1;426A2AF0;FILOSOFIA;40;RG;3;55;3;-;5,5;75;46;61;-;61;85;70;78;-;78;70;-;70;AP;Aprovado;Concluído
2018;1;426A2AF0;FÍSICA;80;RG;17;63;4;-;6,3;71;41;56;65;65;100;100;100;-;100;83;-;83;AP;Aprovado;Concluído
2018;1;426A2AF0;GEOGRAFIA;80;RG;6;74;2;-;2,7;77;30;54;74;74;60;60;60;-;60;67;-;67;AP;Aprovado;Concluído
2018;1;426A2AF0;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;9;79;8;-;10,1;42;61;52;64;64;65;63;64;-;64;64;-;64;AP;Aprovado;Concluído
2018;1;426A2AF0;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;17;103;8;-;7,8;58;52;55;69;69;48;53;51;NC;51;60;-;60;AP;Aprovado;Concluído
2018;1;426A2AF0;MATEMÁTICA;120;RG;8;113;1;-;0,9;71;45;58;73;73;52;66;59;NC;59;66;-;66;AP;Aprovado;Concluído
2018;1;426A2AF0;METROLOGIA;80;RG;4;76;6;-;7,9;66;58;62;-;62;86;80;83;-;83;73;-;73;AP;Aprovado;Concluído
2018;1;426A2AF0;PROCESSOS DE FABRICAÇÃO;80;RG;6;74;24;-;32,4;73;49;61;-;61;90;49;70;-;70;66;-;66;AP;Aprovado;Concluído
2018;1;426A2AF0;QUÍMICA;80;RG;2;78;-;-;0;85;60;73;-;73;30;70;50;NC;50;62;-;62;AP;Aprovado;Concluído
2018;1;426A2AF0;SOCIOLOGIA;40;RG;3;38;1;-;2,6;66;26;46;NC;46;35;-;18;85;85;66;-;66;AP;Aprovado;Concluído
2019;2;426A2AF0;BIOLOGIA;80;RG;8;74;12;-;16,2;35;64;50;90;90;67;57;62;-;62;76;-;76;AP;Aprovado;Concluído
2019;2;426A2AF0;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;6;77;11;-;14,3;48;38;43;79;79;65;77;71;-;71;75;-;75;AP;Aprovado;Concluído
2019;2;426A2AF0;EDUCAÇÃO FÍSICA;80;RG;3;82;13;-;15,9;43;77;60;-;60;80;53;67;-;67;64;-;64;AP;Aprovado;Concluído
2019;2;426A2AF0;FILOSOFIA;40;RG;-;43;1;-;2,3;70;78;74;-;74;40;55;48;NC;48;61;-;61;AP;Aprovado;Concluído
2019;2;426A2AF0;FÍSICA;80;RG;6;74;6;-;8,1;67;49;58;80;80;45;50;48;NC;48;64;-;64;AP;Aprovado;Concluído
2019;2;426A2AF0;GEOGRAFIA;80;RG;4;77;4;-;5,2;76;61;69;-;69;78;34;56;95;95;82;-;82;AP;Aprovado;Concluído
2019;2;426A2AF0;HISTÓRIA;80;RG;13;67;2;-;3;74;55;65;-;65;85;75;80;-;80;73;-;73;AP;Aprovado;Concluído
2019;3;426A2AF0;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;-;80;4;-;5;72;40;56;60;60;72;87;80;-;80;70;-;70;AP;Aprovado;Concluído
2019;2;426A2AF0;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;3;40;2;-;5;75;52;64;-;64;100;14;57;NC;57;61;-;61;AP;Aprovado;Concluído
2019;2;426A2AF0;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;2;38;5;-;13,2;37;83;60;-;60;41;79;60;-;60;60;-;60;AP;Aprovado;Concluído
2019;2;426A2AF0;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;10;110;13;-;11,8;71;40;56;100;100;31;54;43;NC;43;72;-;72;AP;Aprovado;Concluído
2019;2;426A2AF0;MATEMÁTICA;120;RG;14;108;1;-;0,9;45;48;47;74;74;68;73;71;-;71;73;-;73;AP;Aprovado;Concluído
2019;2;426A2AF0;MECÂNICA TÉCNICA;40;RG;18;22;-;-;0;73;96;85;-;85;88;48;68;-;68;77;-;77;AP;Aprovado;Concluído
2019;2;426A2AF0;MÁQUINAS ELÉTRICAS;80;RG;8;72;8;-;11,1;53;44;49;65;65;88;54;71;-;71;68;-;68;AP;Aprovado;Concluído
2019;2;426A2AF0;MÁQUINAS HIDRÁULICAS E PNEUMÁTICAS;80;RG;29;51;2;-;3,9;60;75;68;-;68;87;49;68;-;68;68;-;68;AP;Aprovado;Concluído
2019;2;426A2AF0;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;5;37;-;-;0;52;20;36;80;80;20;100;60;-;60;70;-;70;AP;Aprovado;Concluído
2019;2;426A2AF0;QUÍMICA;80;RG;6;76;4;-;5,3;90;30;60;-;60;66;79;73;-;73;67;-;67;AP;Aprovado;Concluído
2019;2;426A2AF0;SOCIOLOGIA;40;RG;2;40;-;-;0;60;75;68;-;68;70;80;75;-;75;72;-;72;AP;Aprovado;Concluído
2020;3;426A2AF0;AUTOMAÇÃO INDUSTRIAL;80;RG;66;14;1;-;7,1;73;73;73;-;73;33;73;53;NC;53;63;-;63;AP;Aprovado;Concluído
2020;3;426A2AF0;EDUCAÇÃO FÍSICA;80;RG;70;10;-;-;0;65;65;65;-;65;53;53;53;60;60;63;-;63;AP;Aprovado;Concluído
2020;3;426A2AF0;ELEMENTOS DE MÁQUINAS;80;RG;69;11;2;-;18,2;72;80;76;-;76;88;48;68;-;68;72;-;72;AP;Aprovado;Concluído
2020;2;426A2AF0;ELETROTÉCNICA;80;RG;71;9;-;-;0;99;59;79;-;79;40;49;45;0;45;62;-;62;AP;Aprovado;Concluído
2020;3;426A2AF0;EMPREENDEDORISMO;80;RG;67;15;-;-;0;54;50;52;NC;52;73;35;54;86;86;69;-;69;AP;Aprovado;Concluído
2020;3;426A2AF0;FILOSOFIA;40;RG;37;3;-;-;0;86;86;86;-;86;60;60;60;-;60;73;-;73;AP;Aprovado;Concluído
2020;3;426A2AF0;FÍSICA;40;RG;35;5;-;-;0;80;80;80;-;80;75;75;75;-;75;78;-;78;AP;Aprovado;Concluído
2020;3;426A2AF0;HISTÓRIA;80;RG;67;13;-;-;0;75;75;75;-;75;20;30;25;100;100;88;-;88;AP;Aprovado;Concluído
2020;3;426A2AF0;INSTALAÇÃO INDUSTRIAL;80;RG;72;8;4;-;50;36;45;41;27;41;22;35;29;82;82;62;-;62;AP;Aprovado;Concluído
2020;3;426A2AF0;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;72;8;-;-;0;95;38;67;-;67;63;25;44;90;90;79;-;79;AP;Aprovado;Concluído
2020;3;426A2AF0;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;120;-;-;-;0;48;48;48;NC;48;30;55;43;73;73;61;-;61;AP;Aprovado;Concluído
2020;3;426A2AF0;MATEMÁTICA;120;RG;105;15;-;-;0;84;84;84;-;84;38;-;19;88;88;86;-;86;AP;Aprovado;Concluído
2020;3;426A2AF0;MÁQUINAS TÉRMICAS;80;RG;74;6;-;-;0;77;80;79;-;79;88;48;68;-;68;74;-;74;AP;Aprovado;Concluído
2020;3;426A2AF0;PLANEJAMENTO E CONTROLE DA MANUTENÇÃO;80;RG;72;8;-;-;0;62;55;59;NC;59;36;35;36;95;95;77;-;77;AP;Aprovado;Concluído
2020;3;426A2AF0;QUÍMICA;40;RG;37;-;-;-;0;67;67;67;-;67;32;-;16;90;90;79;-;79;AP;Aprovado;Concluído
2020;3;426A2AF0;RESISTÊNCIA E ENSAIO DE MATERIAIS;80;RG;71;9;3;-;33,3;28;35;32;60;60;17;35;26;61;61;61;-;61;AP;Aprovado;Concluído
2020;3;426A2AF0;SOCIOLOGIA;40;RG;35;5;-;-;0;55;55;55;60;60;-;49;25;80;80;70;-;70;AP;Aprovado;Concluído
2018;1;CC324AE7;ARTE;80;RG;8;72;-;-;0;85;65;75;-;75;68;83;76;-;76;76;-;76;AP;Aprovado;Concluído
2018;1;CC324AE7;BIOLOGIA;80;RG;5;75;2;-;2,7;83;52;68;-;68;62;80;71;-;71;70;-;70;AP;Aprovado;Concluído
2018;1;CC324AE7;DESENHO TÉCNICO;80;RG;2;78;3;-;3,8;88;73;81;-;81;50;80;65;-;65;73;-;73;AP;Aprovado;Concluído
2018;1;CC324AE7;EDUCAÇÃO FÍSICA;80;RG;2;79;0;2;0;76;66;71;-;71;65;70;68;-;68;70;-;70;AP;Aprovado;Concluído
2018;1;CC324AE7;ELETRICIDADE;80;RG;8;75;0;2;0;75;80;78;-;78;100;100;100;-;100;89;-;89;AP;Aprovado;Concluído
2018;1;CC324AE7;ELETRÔNICA;80;RG;-;80;-;-;0;72;77;75;-;75;91;90;91;-;91;83;-;83;AP;Aprovado;Concluído
2018;1;CC324AE7;FILOSOFIA;40;RG;3;61;-;-;0;75;83;79;-;79;90;80;85;-;85;82;-;82;AP;Aprovado;Concluído
2018;1;CC324AE7;FÍSICA;80;RG;15;65;-;-;0;52;94;73;-;73;100;100;100;-;100;87;-;87;AP;Aprovado;Concluído
2018;1;CC324AE7;GEOGRAFIA;80;RG;9;71;0;2;0;85;52;69;-;69;90;70;80;-;80;75;-;75;AP;Aprovado;Concluído
2018;1;CC324AE7;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;6;76;5;-;6,6;71;72;72;-;72;44;82;63;-;63;68;-;68;AP;Aprovado;Concluído
2018;1;CC324AE7;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;14;107;3;-;2,8;84;60;72;-;72;79;84;82;-;82;77;-;77;AP;Aprovado;Concluído
2018;1;CC324AE7;MATEMÁTICA;120;RG;8;112;7;-;6,2;86;64;75;-;75;78;78;78;-;78;77;-;77;AP;Aprovado;Concluído
2018;1;CC324AE7;METROLOGIA;80;RG;4;76;0;2;0;72;80;76;-;76;79;85;82;-;82;79;-;79;AP;Aprovado;Concluído
2018;1;CC324AE7;PROCESSOS DE FABRICAÇÃO;80;RG;6;79;-;-;0;89;65;77;-;77;86;93;90;-;90;84;-;84;AP;Aprovado;Concluído
2018;1;CC324AE7;QUÍMICA;80;RG;2;91;-;-;0;72;58;65;-;65;79;65;72;-;72;69;-;69;AP;Aprovado;Concluído
2018;1;CC324AE7;SOCIOLOGIA;40;RG;2;38;-;-;0;77;65;71;-;71;75;70;73;-;73;72;-;72;AP;Aprovado;Concluído
2019;2;CC324AE7;BIOLOGIA;80;RG;8;72;-;-;0;66;60;63;-;63;65;68;67;-;67;65;-;65;AP;Aprovado;Concluído
2019;2;CC324AE7;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;7;73;4;-;5,5;81;49;65;-;65;71;79;75;-;75;70;-;70;AP;Aprovado;Concluído
2019;2;CC324AE7;EDUCAÇÃO FÍSICA;80;RG;-;80;6;-;7,5;81;76;79;-;79;10;78;44;67;67;73;-;73;AP;Aprovado;Concluído
2019;2;CC324AE7;FILOSOFIA;40;RG;-;43;-;-;0;92;76;84;-;84;30;85;58;NC;58;71;-;71;AP;Aprovado;Concluído
2019;2;CC324AE7;FÍSICA;80;RG;8;74;4;-;5,4;89;64;77;-;77;68;74;71;-;71;74;-;74;AP;Aprovado;Concluído
2019;2;CC324AE7;GEOGRAFIA;80;RG;8;76;1;-;1,3;80;82;81;-;81;75;80;78;-;78;80;-;80;AP;Aprovado;Concluído
2019;2;CC324AE7;HISTÓRIA;80;RG;9;72;2;-;2,8;78;85;82;-;82;80;90;85;-;85;84;-;84;AP;Aprovado;Concluído
2019;3;CC324AE7;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;-;80;2;2;2,5;76;45;61;-;61;70;88;79;-;79;70;-;70;AP;Aprovado;Concluído
